UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-120234-002395,October,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-120234-002396,October,Over 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002397,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,1 to 3,Not Answered,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-002398,October,25 to 34,Male,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002399,October,25 to 34,Female,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,Remorse,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Not Answered,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002406,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,Location of premises,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-120234-002407,October,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,4 to 9,Cannabis or Cannabis resin,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-002408,October,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Lesser role,2,Previous relevant convictions:,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,Sole/primary carer for dependent relatives,-,-,-,No,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-002409,July,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002410,July,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002411,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Life or Indeterminate,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-120234-002412,October,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-120234-002413,October,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Life or Indeterminate,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-120234-002416,October,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",21-32%,Not Answered
sc_drg-120234-002417,October,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 6 months to less than 12,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",21-32%,Yes
sc_drg-120234-002419,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,10 or more,Not Answered,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-002420,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Up to 3 months,1 to 3,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002421,October,45 to 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-120234-002422,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002423,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002425,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,4 Years,None,Not Answered,Not Asked,Significant role,1,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,Level of profit element,Premises adapted to facilitate drug activity,Location of premises,Length of time premises used,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002426,October,18 to 24,Male,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002427,October,25 to 34,Female,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Established evidence of community impact,-,Lack of sophistication as to nature of concealment,Involvement due to pressure/intimidation/coercion,-,-,-,-,Offender´+¢s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002428,October,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Established evidence of community impact,-,Lack of sophistication as to nature of concealment,Involvement due to pressure/intimidation/coercion,-,-,-,-,Offender´+¢s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002429,October,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,Serious medical conditions,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002430,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,Failure to comply with current court orders,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",1-10%,No
sc_drg-120234-002431,October,45 to 54,Male,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,Low purity,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-120234-002432,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 6 months to less than 12,None,Not Answered,Not Asked,Lesser role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-002433,October,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 6 months to less than 12,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002434,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002435,October,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Not Answered,Not Asked,Lesser role,Not Answered,-,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002436,October,35 to 44,Female,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002437,October,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,None,Not Answered,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-002438,October,45 to 54,Female,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,Offender´+¢s vulnerability exploited,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002439,October,25 to 34,Male,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",21-32%,Not Answered
sc_drg-120234-002440,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 6 months to less than 12,None,Other Class B,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",21-32%,No
sc_drg-120234-002441,October,35 to 44,Male,Production/being concerned in production/cultivation,Fine,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002442,October,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Not Answered,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",1-10%,No
sc_drg-120234-002443,October,18 to 24,Male,Production/being concerned in production/cultivation,Discharge,,None,Not Answered,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-002446,October,35 to 44,Male,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Leading role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-002448,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33% or more,No
sc_drg-120234-002449,October,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Up to 3 months,10 or more,Other Class B,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-002450,October,Over 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
