UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-131234-012124,April,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,12 months,None,Not Answered,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-012072,April,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,None,Not Answered,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012077,April,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-012080,April,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 4 years and up to 5 years,None,Cannabis or Cannabis resin,Not Asked,Leading role,2,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,Premises adapted to facilitate drug activity,-,Length of time premises used,-,Nature of likely supply,-,-,-,Established evidence of community impact,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-012113,April,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,After the PCMH but before the day of trial,11-20%,No
sc_drg-131234-012106,April,18 to 24,Female,Supplying,CO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,After the PCMH but before the day of trial,15%,No
sc_drg-131234-012114,April,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 18 months and up to 3 years,4 to 9,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in prison,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,20%,No
sc_drg-131234-012185,April,25 to 34,Male,Supplying,Immediate custody,Over 6 months to less than 12,4 to 9,Class C,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in prison,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,20%,No
sc_drg-131234-012116,April,25 to 34,Female,Conspiracy to supply,Immediate custody,Over 12 months and up to 18 months,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in prison,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,30%,No
sc_drg-131234-012126,April,45 to 54,Female,Supplying,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in prison,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,20%,No
sc_drg-131234-012127,April,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,10 or more,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",21-32%,No
sc_drg-131234-012232,April,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,10 or more,Other Class B,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,Exposure of others to more than usual danger,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,"Presence of others, especially children and/or non-users",-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",20%,Yes
sc_drg-131234-012167,April,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Not Answered,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,Offender’s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"On, or after, the day of trial",10%,No
sc_drg-131234-012179,April,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Other Class B,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",25%,No
sc_drg-131234-012115,April,25 to 34,Female,Permitting premises to be used,SSO,-,None,Cannabis or Cannabis resin,Category 1 - most serious,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-012081,April,Over 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 6 months to less than 12,10 or more,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,-,Serious medical conditions,-,-,-,-,-,-,No,"Up to, or at, the PCMH",15%,Yes
sc_drg-131234-012122,April,18 to 24,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012062,April,18 to 24,Female,Supplying,CO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender’s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012110,April,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,Not Answered,33%,Yes
sc_drg-131234-012074,April,45 to 54,Female,Possession with intent to supply,SSO,-,None,Not Answered,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,33%,Not Answered
sc_drg-131234-012118,April,18 to 24,Male,Possession with intent to supply,CO,-,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,No,"Up to, or at, the PCMH",21-32%,No
sc_drg-131234-012195,April,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,Level of profit element,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,Established evidence of community impact,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",25%,Yes
sc_drg-131234-012079,April,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,1 to 3,Cocaine,Not Asked,Leading role,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012050,April,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Possession of drug in prison,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012518,April,18 to 24,Male,Supplying,Immediate custody,Over 12 months and up to 18 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,25%,No
sc_drg-131234-012544,April,25 to 34,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012510,April,18 to 24,Male,Possession with intent to supply,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012540,April,18 to 24,Male,Permitting premises to be used,CO,-,None,Cannabis or Cannabis resin,Category 2,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-012857,April,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,None,Heroin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",21-32%,Yes
sc_drg-131234-012840,April,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,Serious medical conditions,Age/lack of maturity affecting responsibility,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-131234-012838,April,18 to 24,Male,Possession,Other,-,None,Cannabis or Cannabis resin,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Answered,Not Answered,Yes
sc_drg-131234-012797,April,18 to 24,Male,Possession,CO,-,4 to 9,Cannabis or Cannabis resin,Not Answered,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012835,April,18 to 24,Male,Possession,Fine,-,1 to 3,Cannabis or Cannabis resin,Category 3 - least serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-012815,April,18 to 24,Male,Possession with intent to supply,Immediate custody,4 Years,1 to 3,Cocaine,Not Asked,Lesser role,3-Street Dealer,Previous relevant convictions:,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-012833,April,25 to 34,Male,Possession with intent to supply,Fine,-,None,Not Answered,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-012832,April,45 to 54,Male,Possession,SSO,-,None,Cannabis or Cannabis resin,Category 3 - least serious,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"On, or after, the day of trial",33%,Not Answered
sc_drg-131234-012908,April,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-012883,March,45 to 54,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,Length of time premises used,-,-,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",11-20%,No
sc_drg-131234-012911,March,35 to 44,Male,Conspiracy to supply,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,Length of time premises used,-,-,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",Not Answered,Not Answered
sc_drg-131234-012877,March,45 to 54,Male,Conspiracy to supply,Immediate custody,Over 4 years and up to 5 years,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,Length of time premises used,-,-,-,-,-,Established evidence of community impact,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",11-20%,No
sc_drg-131234-012820,April,18 to 24,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,After the PCMH but before the day of trial,33%,Not Answered
sc_drg-131234-012849,April,45 to 54,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Other Class A,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,Mistaken belief regarding type of drug,-,Low purity,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-012817,April,45 to 54,Male,Possession with intent to supply,Immediate custody,Over 6 months to less than 12,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Answered,Not Answered,Not Answered
sc_drg-131234-012816,April,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-013286,April,35 to 44,Male,Possession,Immediate custody,Over 6 months to less than 12,Not answered,Cannabis or Cannabis resin,Category 3 - least serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-131234-013240,April,35 to 44,Male,Conspiracy to supply,Immediate custody,Over 3 years and less than 4 years,None,Cocaine,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-013332,April,25 to 34,Male,Possession,CO,-,None,Other Class B,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-013331,April,18 to 24,Male,Possession with intent to supply,CO,-,1 to 3,Other Class B,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",21-32%,Not Answered
sc_drg-131234-013338,April,25 to 34,Male,Supplying,SSO,-,None,Other Class A,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-013499,April,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cocaine,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-013515,April,25 to 34,Male,Supplying,Immediate custody,Over 10 years and less than life,1 to 3,Cocaine,Not Asked,Leading role,1,Previous relevant convictions:,-,-,-,-,-,-,-,Presence of weapon,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Answered,No discount,Not Answered
sc_drg-131234-013782,April,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-013902,April,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
