UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc-drg-141234-007689,January,18 to 24,Male,Supplying,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007690,January,18 to 24,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,4 to 9,Heroin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007691,January,35 to 44,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007692,July,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Not Answered,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",10%,Yes
sc-drg-141234-007693,February,25 to 34,Male,Possession with intent to supply,Immediate custody,12 months,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,-,Not Answered
sc-drg-141234-007694,January,35 to 44,Female,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,Level of profit element,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007695,July,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",10%,Yes
sc-drg-141234-007696,January,25 to 34,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,4 to 9,Heroin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007697,July,25 to 34,Male,Supplying,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,No,After the PCMH but before the day of trial,20%,No
sc-drg-141234-007698,July,25 to 34,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Heroin,Not Answered,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,After the PCMH but before the day of trial,20%,No
sc-drg-141234-007699,February,25 to 34,Male,Supplying,Immediate custody,Over 5 years and up to 10 years,4 to 9,Cocaine,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",20%,Yes
sc-drg-141234-007700,September,25 to 34,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"On, or after, the day of trial",15%,No
sc-drg-141234-007701,August,18 to 24,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007702,September,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Not Answered,3-Basis of quantity,-,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Asked,-,Not Asked
sc-drg-141234-007703,August,18 to 24,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Answered,Not Answered,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",25%,Not Answered
sc-drg-141234-007704,April,25 to 34,Female,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Answered,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,"Presence of others, especially children and/or non-users",-,-,-,-,Length of time premises used,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender's vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007705,October,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 12 months and up to 18 months,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Asked,-,Not Asked
sc-drg-141234-007706,February,35 to 44,Male,Supplying,SSO,-,4 to 9,Cocaine,Not Answered,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc-drg-141234-007707,January,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,Serious medical conditions,-,Mental disorder/learning disability,-,Offender addicted to same drug,Offender using cannabis to help with diagnosed medical condition,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007708,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,Not Answered,33%,Yes
sc-drg-141234-007709,February,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007710,January,18 to 24,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",28%,Yes
sc-drg-141234-007711,January,Over 54,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Answered,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007712,August,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007713,May,18 to 24,Male,Possession with intent to supply,CO,-,Not answered,Not Answered,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender's vulnerability exploited,-,-,-,-,-,-,-,-,-,-,No,Not Asked,-,Not Asked
sc-drg-141234-007714,April,35 to 44,Male,Possession,CO,-,1 to 3,Other Class B,2,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,On licence,-,-,"Presence of others, especially children and/or non-users",-,-,-,-,-,-,-,-,-,-,Established evidence of community impact,-,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,Mental disorder/learning disability,-,-,-,-,Don't know,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-007715,August,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,4 to 9,Not Answered,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",25%,Yes
sc-drg-141234-007716,June,25 to 34,Male,Supplying,Immediate custody,Over 5 years and up to 10 years,None,Cocaine,Not Answered,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,15%,No
sc-drg-141234-007717,January,18 to 24,Male,Supplying,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007718,May,35 to 44,Female,Possession,CO,-,None,Other Class A,3,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-007719,February,18 to 24,Female,Possession with intent to supply,CO,-,None,Cannabis or Cannabis resin,Not Answered,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,Offender's vulnerability exploited,Remorse,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007720,February,25 to 34,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,1 to 3,Heroin,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007721,February,18 to 24,Male,Supplying,Immediate custody,4 Years,1 to 3,Cocaine,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007722,May,25 to 34,Male,Possession with intent to supply,SSO,-,1 to 3,Other Class B,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,Not Asked,-,Not Asked
sc-drg-141234-007723,January,35 to 44,Male,Possession with intent to supply,Fine,-,10 or more,Cannabis or Cannabis resin,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007724,February,18 to 24,Male,Supplying,CO,-,1 to 3,Other Class B,Not Answered,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-007725,August,25 to 34,Male,Supplying,SSO,-,None,Cocaine,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,Not Answered,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007726,February,35 to 44,Male,Possession with intent to supply,SSO,-,4 to 9,Other Class B,Not Answered,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,Offender addicted to same drug,-,-,No,Not Answered,25%,No
sc-drg-141234-007727,February,45 to 54,Male,Production/being concerned in production/cultivation,SSO,-,10 or more,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,Serious medical conditions,-,Mental disorder/learning disability,-,Offender addicted to same drug,Offender using cannabis to help with diagnosed medical condition,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007728,March,35 to 44,Male,Supplying,SSO,-,1 to 3,Cocaine,Not Answered,Lesser role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,Mistaken belief regarding type of drug,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007729,March,35 to 44,Male,Production/being concerned in production/cultivation,CO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-007730,April,18 to 24,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007731,January,18 to 24,Male,Possession with intent to supply,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007732,January,18 to 24,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007733,January,18 to 24,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007734,January,18 to 24,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007735,January,25 to 34,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007736,February,35 to 44,Male,Possession with intent to supply,CO,-,None,Other Class B,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",-,Yes
sc-drg-141234-007737,April,18 to 24,Male,Supplying,SSO,-,None,Other Class A,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007738,April,25 to 34,Male,Supplying,Immediate custody,12 months,None,Other Class A,Not Answered,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",25%,No
sc-drg-141234-007739,April,35 to 44,Male,Supplying,Immediate custody,12 months,Not answered,Other Class A,Not Answered,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,Low purity,-,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007740,January,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Answered,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,No
sc-drg-141234-007741,January,18 to 24,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Answered,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007742,January,35 to 44,Male,Supplying,Immediate custody,4 Years,1 to 3,Cocaine,Not Answered,Leading role,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007743,January,35 to 44,Male,Possession,Fine,-,1 to 3,Other Class B,3,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Not Answered
sc-drg-141234-007744,January,25 to 34,Female,Permitting premises to be used,SSO,-,None,Cannabis or Cannabis resin,2,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc-drg-141234-007745,January,18 to 24,Male,Possession with intent to supply,SSO,-,None,Other Class B,Not Answered,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,-,Not Answered
